timestamp,transaction_type,token,amount
1571863538,DEPOSIT,ETH,0.831661
1571863492,DEPOSIT,BTC,0.646585
1571863433,WITHDRAWAL,XRP,0.777708
1571863418,DEPOSIT,BTC,0.162877
1571863337,WITHDRAWAL,XRP,0.030053
1571863331,DEPOSIT,ETH,0.422621
1571863264,DEPOSIT,XRP,0.624749
1571863184,WITHDRAWAL,BTC,0.741735
1571863162,DEPOSIT,ETH,0.673498
1571863136,WITHDRAWAL,ETH,0.454171
1571863110,DEPOSIT,BTC,0.412633
1571863080,DEPOSIT,BTC,0.745099
1571863048,WITHDRAWAL,BTC,0.452007
1571862955,WITHDRAWAL,BTC,0.382353
1571862955,DEPOSIT,BTC,0.61095
1571862867,WITHDRAWAL,BTC,0.70877
1571862809,DEPOSIT,ETH,0.526317
1571862749,WITHDRAWAL,XRP,0.803575
1571862675,WITHDRAWAL,XRP,0.569098
1571862625,DEPOSIT,ETH,0.240278
1571862592,WITHDRAWAL,XRP,0.114552
1571862513,WITHDRAWAL,ETH,0.879684
1571862419,DEPOSIT,ETH,0.175785
1571862356,WITHDRAWAL,BTC,0.517008
1571862265,WITHDRAWAL,XRP,0.016851
1571862213,DEPOSIT,XRP,0.804
1571862118,DEPOSIT,BTC,0.541057
1571862035,DEPOSIT,BTC,0.555908
1571861967,WITHDRAWAL,BTC,0.067273
1571861946,DEPOSIT,BTC,0.719469
1571861902,WITHDRAWAL,BTC,0.743412
1571861867,DEPOSIT,XRP,0.538729
1571861828,DEPOSIT,BTC,0.545145
1571861808,WITHDRAWAL,BTC,0.919107
1571861712,DEPOSIT,BTC,0.241604
1571861681,DEPOSIT,BTC,0.16739
1571861675,WITHDRAWAL,XRP,0.841891
1571861656,WITHDRAWAL,BTC,0.005369
1571861579,DEPOSIT,BTC,0.527456
1571861563,WITHDRAWAL,BTC,0.961842
1571861522,WITHDRAWAL,BTC,0.714001
1571861466,DEPOSIT,BTC,0.705113
1571861369,DEPOSIT,XRP,0.592925
1571861337,DEPOSIT,XRP,0.358273
1571861310,DEPOSIT,BTC,0.195236
1571861307,WITHDRAWAL,XRP,0.723959
1571861211,DEPOSIT,BTC,0.230314
1571861204,WITHDRAWAL,ETH,0.672737
1571861185,DEPOSIT,ETH,0.917085
1571861165,WITHDRAWAL,XRP,0.43133
1571861119,WITHDRAWAL,XRP,0.491194
1571861023,DEPOSIT,BTC,0.713243
1571860986,WITHDRAWAL,XRP,0.237681
1571860965,DEPOSIT,ETH,0.611772
1571860943,DEPOSIT,XRP,0.080266
1571860886,DEPOSIT,XRP,0.227156
1571860803,WITHDRAWAL,XRP,0.040806
1571860726,WITHDRAWAL,XRP,0.333969
1571860642,DEPOSIT,XRP,0.008091
1571860626,DEPOSIT,ETH,0.360785
1571860543,DEPOSIT,XRP,0.284663
1571860489,WITHDRAWAL,XRP,0.609186
1571860465,WITHDRAWAL,XRP,0.853654
1571860446,WITHDRAWAL,BTC,0.648864
1571860395,WITHDRAWAL,XRP,0.831334
1571860301,DEPOSIT,ETH,0.786247
1571860266,WITHDRAWAL,XRP,0.47507
1571860235,DEPOSIT,ETH,0.577071
1571860150,WITHDRAWAL,XRP,0.976247
1571860149,DEPOSIT,XRP,0.136526
1571860072,DEPOSIT,XRP,0.601651
1571860068,DEPOSIT,ETH,0.103682
1571860015,WITHDRAWAL,XRP,0.963885
1571859974,DEPOSIT,ETH,0.927889
1571859969,DEPOSIT,ETH,0.831219
1571859881,WITHDRAWAL,XRP,0.985874
1571859853,DEPOSIT,BTC,0.461728
1571859847,DEPOSIT,ETH,0.272361
1571859786,DEPOSIT,ETH,0.31919
1571859782,DEPOSIT,ETH,0.866138
1571859762,DEPOSIT,ETH,0.451296
1571859762,WITHDRAWAL,XRP,0.528263
1571859739,DEPOSIT,XRP,0.399623
1571859663,DEPOSIT,BTC,0.852237
1571859578,WITHDRAWAL,BTC,0.793673
1571859526,WITHDRAWAL,BTC,0.773343
1571859520,WITHDRAWAL,ETH,0.6941
1571859457,DEPOSIT,ETH,0.744716
1571859362,WITHDRAWAL,BTC,0.184585
1571859296,DEPOSIT,XRP,0.738354
1571859263,DEPOSIT,ETH,0.394949
1571859222,DEPOSIT,XRP,0.247489
1571859155,WITHDRAWAL,ETH,0.334474
1571859130,DEPOSIT,ETH,0.658443
1571859069,DEPOSIT,BTC,0.113362
1571859033,WITHDRAWAL,ETH,0.243476
1571858942,DEPOSIT,BTC,0.178183
1571858906,WITHDRAWAL,ETH,0.943909
1571858881,DEPOSIT,BTC,0.01477
1571858807,DEPOSIT,ETH,0.019395
1571858759,DEPOSIT,BTC,0.266491
1571858744,DEPOSIT,XRP,0.936676
1571858709,DEPOSIT,ETH,0.910623
1571858637,WITHDRAWAL,XRP,0.567617
1571858624,WITHDRAWAL,BTC,0.319117
1571858593,DEPOSIT,ETH,0.443963
1571858535,DEPOSIT,BTC,0.953829
1571858487,DEPOSIT,XRP,0.456862
1571858485,DEPOSIT,XRP,0.415273
1571858398,DEPOSIT,ETH,0.875139
1571858351,DEPOSIT,ETH,0.644083
1571858347,WITHDRAWAL,ETH,0.308277
1571858322,DEPOSIT,ETH,0.362378
1571858287,WITHDRAWAL,ETH,0.047569
1571858243,WITHDRAWAL,XRP,0.486607
1571858163,DEPOSIT,ETH,0.613348
1571858160,DEPOSIT,BTC,0.607096
1571858104,WITHDRAWAL,BTC,0.280138
1571858043,WITHDRAWAL,BTC,0.520304
1571858025,WITHDRAWAL,ETH,0.959466
1571857932,WITHDRAWAL,BTC,0.240054
1571857836,WITHDRAWAL,ETH,0.939149
1571857799,WITHDRAWAL,XRP,0.811549
1571857714,DEPOSIT,BTC,0.423505
1571857615,DEPOSIT,ETH,0.814915
1571857558,DEPOSIT,BTC,0.563188
1571857525,WITHDRAWAL,ETH,0.003475
1571857521,DEPOSIT,ETH,0.83737
1571857478,WITHDRAWAL,ETH,0.195805
1571857416,WITHDRAWAL,BTC,0.804566
1571857387,DEPOSIT,XRP,0.67928
1571857367,WITHDRAWAL,BTC,0.900022
1571857269,WITHDRAWAL,BTC,0.867459
1571857264,DEPOSIT,ETH,0.408043
1571857195,DEPOSIT,BTC,0.04744
1571857164,DEPOSIT,BTC,0.211608
1571857103,DEPOSIT,BTC,0.771952
1571857103,WITHDRAWAL,XRP,0.413783
1571857072,DEPOSIT,XRP,0.118181
1571857020,WITHDRAWAL,BTC,0.465711
1571856980,WITHDRAWAL,XRP,0.579941
1571856954,WITHDRAWAL,XRP,0.707723
1571856949,DEPOSIT,ETH,0.540896
1571856923,WITHDRAWAL,XRP,0.736073
1571856846,WITHDRAWAL,BTC,0.430801
1571856773,DEPOSIT,XRP,0.254307
1571856722,DEPOSIT,XRP,0.54906
1571856718,DEPOSIT,ETH,0.809344
1571856690,DEPOSIT,BTC,0.858748
1571856677,DEPOSIT,BTC,0.644551
1571856610,DEPOSIT,ETH,0.040659
1571856546,DEPOSIT,XRP,0.69754
1571856454,DEPOSIT,ETH,0.251963
1571856448,WITHDRAWAL,BTC,0.261191
1571856377,DEPOSIT,XRP,0.311418
1571856365,DEPOSIT,BTC,0.249429
1571856269,WITHDRAWAL,BTC,0.407357
1571856253,DEPOSIT,XRP,0.27822
1571856179,WITHDRAWAL,XRP,0.984631
1571856153,WITHDRAWAL,ETH,0.100918
1571856113,DEPOSIT,BTC,0.607561
1571856106,DEPOSIT,ETH,0.768369
1571856023,DEPOSIT,BTC,0.352314
1571855963,WITHDRAWAL,ETH,0.435623
1571855951,WITHDRAWAL,XRP,0.85418
1571855928,WITHDRAWAL,ETH,0.423883
1571855850,WITHDRAWAL,BTC,0.381384
1571855763,WITHDRAWAL,ETH,0.63526
1571855707,DEPOSIT,ETH,0.548233
1571855613,WITHDRAWAL,BTC,0.246007
1571855550,WITHDRAWAL,BTC,0.138278
1571855549,DEPOSIT,XRP,0.084853
1571855518,DEPOSIT,XRP,0.198746
1571855422,DEPOSIT,XRP,0.372713
1571855390,DEPOSIT,XRP,0.687422
1571855318,DEPOSIT,BTC,0.231389
1571855252,DEPOSIT,XRP,0.175956
1571855166,DEPOSIT,XRP,0.303656
1571855160,DEPOSIT,BTC,0.433217
1571855103,DEPOSIT,XRP,0.860298
1571855008,WITHDRAWAL,ETH,0.286749
1571854922,WITHDRAWAL,ETH,0.37863
1571854840,WITHDRAWAL,ETH,0.832525
1571854813,WITHDRAWAL,BTC,0.405059
1571854765,DEPOSIT,BTC,0.351414
1571854674,DEPOSIT,XRP,0.895703
1571854598,WITHDRAWAL,ETH,0.686202
1571854557,DEPOSIT,ETH,0.350226
1571854485,DEPOSIT,XRP,0.423904
1571854405,DEPOSIT,XRP,0.18319
1571854386,WITHDRAWAL,ETH,0.910486
1571854375,WITHDRAWAL,ETH,0.632879
1571854325,WITHDRAWAL,ETH,0.487697
1571854292,WITHDRAWAL,XRP,0.899322
1571854249,DEPOSIT,BTC,0.47609
1571854170,DEPOSIT,ETH,0.072199
1571854138,WITHDRAWAL,BTC,0.644405
1571854103,WITHDRAWAL,ETH,0.188444
1571854078,DEPOSIT,ETH,0.696596
1571853986,DEPOSIT,XRP,0.703395
1571853897,WITHDRAWAL,ETH,0.628204
1571853890,DEPOSIT,ETH,0.049385
1571853871,DEPOSIT,BTC,0.670507
1571853864,DEPOSIT,ETH,0.115853
1571853851,WITHDRAWAL,BTC,0.140735
1571853837,WITHDRAWAL,XRP,0.347324
1571853814,DEPOSIT,XRP,0.662523
1571853794,WITHDRAWAL,BTC,0.835033
1571853759,DEPOSIT,ETH,0.281138
1571853706,WITHDRAWAL,ETH,0.140859
1571853669,WITHDRAWAL,BTC,0.619012
1571853573,DEPOSIT,XRP,0.264766
1571853537,DEPOSIT,ETH,0.712383
1571853449,DEPOSIT,XRP,0.864248
1571853422,DEPOSIT,XRP,0.391219
1571853414,DEPOSIT,BTC,0.224131
1571853400,DEPOSIT,BTC,0.394935
1571853385,DEPOSIT,ETH,0.049811
1571853336,WITHDRAWAL,XRP,0.891529
1571853298,WITHDRAWAL,XRP,0.624349
1571853273,WITHDRAWAL,XRP,0.213356
1571853230,DEPOSIT,XRP,0.880231
1571853139,DEPOSIT,BTC,0.139935
1571853065,WITHDRAWAL,BTC,0.182043
1571853007,WITHDRAWAL,XRP,0.773917
1571852981,WITHDRAWAL,BTC,0.311267
1571852969,DEPOSIT,XRP,0.585061
1571852940,DEPOSIT,BTC,0.421573
1571852847,WITHDRAWAL,BTC,0.311411
1571852788,WITHDRAWAL,BTC,0.047735
1571852706,DEPOSIT,BTC,0.848254
1571852692,DEPOSIT,ETH,0.893527
1571852626,WITHDRAWAL,ETH,0.320029
1571852619,WITHDRAWAL,BTC,0.368658
1571852537,WITHDRAWAL,BTC,0.544827
1571852489,WITHDRAWAL,ETH,0.263402
1571852463,DEPOSIT,BTC,0.684192
1571852451,DEPOSIT,BTC,0.418461
1571852402,WITHDRAWAL,BTC,0.622389
1571852347,WITHDRAWAL,ETH,0.478972
1571852328,WITHDRAWAL,BTC,0.793029
1571852318,DEPOSIT,ETH,0.366801
1571852262,WITHDRAWAL,XRP,0.765664
1571852253,DEPOSIT,ETH,0.842068
1571852186,DEPOSIT,BTC,0.201433
1571852154,DEPOSIT,BTC,0.052288
1571852079,DEPOSIT,XRP,0.755391
1571852057,WITHDRAWAL,ETH,0.101633
1571851991,DEPOSIT,BTC,0.137357
1571851907,DEPOSIT,BTC,0.957145
1571851811,WITHDRAWAL,ETH,0.962217
1571851785,WITHDRAWAL,XRP,0.544864
1571851756,DEPOSIT,XRP,0.603086
1571851660,DEPOSIT,ETH,0.829461
1571851647,DEPOSIT,ETH,0.540382
1571851556,DEPOSIT,XRP,0.40162
1571851460,DEPOSIT,BTC,0.342073
1571851425,WITHDRAWAL,ETH,0.208503
1571851424,DEPOSIT,ETH,0.204309
1571851359,DEPOSIT,XRP,0.875406
1571851329,WITHDRAWAL,BTC,0.710846
1571851326,DEPOSIT,ETH,0.167467
1571851326,DEPOSIT,BTC,0.690228
1571851227,DEPOSIT,XRP,0.808002
1571851219,DEPOSIT,BTC,0.882519
1571851194,DEPOSIT,BTC,0.496306
1571851127,DEPOSIT,BTC,0.292952
1571851088,WITHDRAWAL,XRP,0.663961
1571851069,WITHDRAWAL,ETH,0.300621
1571851029,DEPOSIT,ETH,0.475954
1571851022,DEPOSIT,ETH,0.189681
1571851009,WITHDRAWAL,XRP,0.864609
1571850947,DEPOSIT,ETH,0.761517
1571850875,DEPOSIT,XRP,0.488212
1571850797,WITHDRAWAL,XRP,0.661598
1571850702,DEPOSIT,BTC,0.489438
1571850607,WITHDRAWAL,BTC,0.4855
1571850578,DEPOSIT,BTC,0.110318
1571850492,WITHDRAWAL,BTC,0.942328
1571850410,WITHDRAWAL,XRP,0.413195
1571850325,WITHDRAWAL,BTC,0.307457
1571850293,DEPOSIT,ETH,0.159762
1571850267,DEPOSIT,BTC,0.447661
1571850198,DEPOSIT,XRP,0.438279
1571850171,DEPOSIT,ETH,0.27281
1571850137,DEPOSIT,BTC,0.672865
1571850078,DEPOSIT,XRP,0.093376
1571849999,DEPOSIT,BTC,0.426727
1571849907,WITHDRAWAL,ETH,0.707985
1571849891,WITHDRAWAL,BTC,0.731129
1571849836,WITHDRAWAL,BTC,0.036967
1571849744,WITHDRAWAL,BTC,0.435619
1571849741,DEPOSIT,BTC,0.214473
1571849646,DEPOSIT,ETH,0.390565
1571849580,DEPOSIT,XRP,0.97953
1571849527,DEPOSIT,BTC,0.409324
1571849491,WITHDRAWAL,BTC,0.9049
1571849488,DEPOSIT,XRP,0.321444
1571849390,DEPOSIT,ETH,0.3761
1571849368,DEPOSIT,XRP,0.404101
1571849308,DEPOSIT,BTC,0.895869
1571849233,DEPOSIT,XRP,0.368723
1571849204,DEPOSIT,XRP,0.740756
1571849154,DEPOSIT,XRP,0.966027
1571849067,DEPOSIT,ETH,0.393121
1571848995,DEPOSIT,ETH,0.581033
1571848953,DEPOSIT,XRP,0.889804
1571848895,DEPOSIT,BTC,0.742718
1571848889,DEPOSIT,ETH,0.004593
1571848854,DEPOSIT,BTC,0.210263
1571848806,DEPOSIT,BTC,0.690321
1571848756,DEPOSIT,BTC,0.446541
1571848686,DEPOSIT,XRP,0.42281
1571848655,WITHDRAWAL,BTC,0.012532
1571848601,WITHDRAWAL,XRP,0.165739
1571848588,WITHDRAWAL,BTC,0.633848
1571848584,DEPOSIT,ETH,0.622943
1571848509,WITHDRAWAL,XRP,0.271142
1571848487,DEPOSIT,XRP,0.996794
1571848476,DEPOSIT,BTC,0.607194
1571848378,DEPOSIT,XRP,0.881856
1571848368,WITHDRAWAL,ETH,0.062675
1571848337,DEPOSIT,XRP,0.716345
1571848309,DEPOSIT,XRP,0.698526
1571848295,DEPOSIT,BTC,0.321972
1571848235,DEPOSIT,BTC,0.026843
1571848139,DEPOSIT,XRP,0.883381
1571848040,DEPOSIT,XRP,0.509319
1571848039,DEPOSIT,XRP,0.584509
1571848017,WITHDRAWAL,BTC,0.058219
1571847979,DEPOSIT,BTC,0.629907
1571847934,DEPOSIT,ETH,0.985909
1571847889,DEPOSIT,XRP,0.259597
1571847850,DEPOSIT,XRP,0.802264
1571847764,DEPOSIT,BTC,0.28516
1571847707,DEPOSIT,XRP,0.254304
1571847652,DEPOSIT,ETH,0.141862
1571847638,DEPOSIT,ETH,0.938658
1571847620,WITHDRAWAL,XRP,0.297125
1571847601,DEPOSIT,BTC,0.074385
1571847525,WITHDRAWAL,ETH,0.984532
1571847487,DEPOSIT,BTC,0.570638
1571847448,DEPOSIT,BTC,0.736119
1571847417,WITHDRAWAL,XRP,0.811517
1571847324,WITHDRAWAL,XRP,0.677615
1571847278,DEPOSIT,XRP,0.174108
1571847260,WITHDRAWAL,ETH,0.07505
1571847220,DEPOSIT,BTC,0.380369
1571847144,DEPOSIT,ETH,0.927209
1571847081,WITHDRAWAL,XRP,0.064515
1571847063,WITHDRAWAL,BTC,0.805974
1571847018,WITHDRAWAL,XRP,0.616395
1571846941,DEPOSIT,BTC,0.844407
1571846911,DEPOSIT,XRP,0.357364
1571846892,WITHDRAWAL,BTC,0.967267
1571846838,DEPOSIT,ETH,0.590044
1571846814,DEPOSIT,XRP,0.196647
1571846763,DEPOSIT,ETH,0.484887
1571846754,DEPOSIT,BTC,0.996632
1571846734,DEPOSIT,ETH,0.189571
1571846653,DEPOSIT,BTC,0.102352
1571846650,DEPOSIT,ETH,0.246329
1571846636,DEPOSIT,BTC,0.622515
1571846566,WITHDRAWAL,BTC,0.654728
1571846530,WITHDRAWAL,XRP,0.738879
1571846465,WITHDRAWAL,ETH,0.870039
1571846458,WITHDRAWAL,XRP,0.586715
1571846365,WITHDRAWAL,BTC,0.217207
1571846314,DEPOSIT,BTC,0.514888
1571846262,DEPOSIT,ETH,0.91517
1571846198,DEPOSIT,BTC,0.686928
1571846111,DEPOSIT,ETH,0.633825
1571846012,WITHDRAWAL,BTC,0.052503
1571845969,DEPOSIT,ETH,0.365439
1571845910,WITHDRAWAL,BTC,0.255446
1571845871,DEPOSIT,ETH,0.334765
1571845832,WITHDRAWAL,XRP,0.875427
1571845798,WITHDRAWAL,BTC,0.76722
1571845699,DEPOSIT,XRP,0.029589
1571845664,DEPOSIT,ETH,0.933268
1571845621,WITHDRAWAL,BTC,0.835594
1571845611,DEPOSIT,ETH,0.912907
1571845546,DEPOSIT,XRP,0.795501
1571845486,DEPOSIT,BTC,0.244818
1571845423,WITHDRAWAL,XRP,0.944077
1571845363,DEPOSIT,ETH,0.357876
1571845342,DEPOSIT,BTC,0.985744
1571845279,WITHDRAWAL,BTC,0.178685
1571845209,DEPOSIT,ETH,0.766999
1571845147,DEPOSIT,XRP,0.002652
1571845123,DEPOSIT,BTC,0.130921
1571845103,DEPOSIT,XRP,0.301481
1571845005,DEPOSIT,BTC,0.244992
1571844927,DEPOSIT,BTC,0.698936
1571844833,WITHDRAWAL,ETH,0.039665
1571844827,DEPOSIT,BTC,0.086601
1571844791,DEPOSIT,BTC,0.305316
1571844702,DEPOSIT,ETH,0.17737
1571844686,DEPOSIT,XRP,0.522582
1571844627,WITHDRAWAL,BTC,0.496463
1571844529,DEPOSIT,XRP,0.471574
1571844459,WITHDRAWAL,ETH,0.919405
1571844393,DEPOSIT,XRP,0.768721
1571844370,DEPOSIT,ETH,0.995698
1571844328,WITHDRAWAL,ETH,0.648407
1571844315,DEPOSIT,BTC,0.034492
1571844270,WITHDRAWAL,BTC,0.278718
1571844215,DEPOSIT,BTC,0.585775
1571844163,WITHDRAWAL,BTC,0.546692
1571844135,DEPOSIT,BTC,0.288533
1571844054,WITHDRAWAL,XRP,0.48398
1571843960,WITHDRAWAL,ETH,0.574031
1571843910,WITHDRAWAL,BTC,0.745192
1571843879,WITHDRAWAL,XRP,0.22924
1571843823,DEPOSIT,XRP,0.314491
1571843823,DEPOSIT,XRP,0.562293
1571843819,WITHDRAWAL,BTC,0.286288
1571843799,WITHDRAWAL,ETH,0.822421
1571843748,WITHDRAWAL,XRP,0.878711
1571843719,WITHDRAWAL,BTC,0.487742
1571843649,DEPOSIT,XRP,0.611135
1571843598,DEPOSIT,ETH,0.335961
1571843522,DEPOSIT,BTC,0.450329
1571843426,DEPOSIT,BTC,0.846541
1571843395,WITHDRAWAL,BTC,0.816628
1571843393,DEPOSIT,BTC,0.417294
1571843363,WITHDRAWAL,ETH,0.761939
1571843354,WITHDRAWAL,BTC,0.301393
1571843328,WITHDRAWAL,BTC,0.755722
1571843258,DEPOSIT,ETH,0.096886
1571843177,DEPOSIT,BTC,0.105904
1571843090,DEPOSIT,ETH,0.848667
1571843035,WITHDRAWAL,BTC,0.199612
1571842952,DEPOSIT,BTC,0.508113
1571842860,DEPOSIT,BTC,0.688343
1571842769,DEPOSIT,BTC,0.043775
1571842700,WITHDRAWAL,BTC,0.757413
1571842687,DEPOSIT,ETH,0.516924
1571842617,WITHDRAWAL,XRP,0.224003
1571842581,WITHDRAWAL,XRP,0.729931
1571842558,WITHDRAWAL,ETH,0.506501
1571842497,DEPOSIT,ETH,0.139687
1571842409,DEPOSIT,BTC,0.351836
1571842379,DEPOSIT,XRP,0.162229
1571842318,DEPOSIT,BTC,0.275787
1571842229,WITHDRAWAL,ETH,0.989353
1571842220,WITHDRAWAL,BTC,0.306325
1571842188,DEPOSIT,ETH,0.389697
1571842124,DEPOSIT,ETH,0.288296
1571842034,WITHDRAWAL,ETH,0.617249
1571841960,WITHDRAWAL,BTC,0.445642
1571841900,WITHDRAWAL,XRP,0.301892
1571841840,DEPOSIT,XRP,0.202774
1571841775,DEPOSIT,BTC,0.916365
1571841762,DEPOSIT,XRP,0.49153
1571841679,DEPOSIT,BTC,0.32401
1571841590,DEPOSIT,ETH,0.12195
1571841512,WITHDRAWAL,ETH,0.530475
1571841487,DEPOSIT,BTC,0.70356
1571841402,DEPOSIT,XRP,0.597881
1571841322,WITHDRAWAL,ETH,0.838222
1571841261,DEPOSIT,BTC,0.168459
1571841256,DEPOSIT,ETH,0.557253
1571841230,WITHDRAWAL,XRP,0.327653
1571841219,DEPOSIT,ETH,0.595737
1571841127,DEPOSIT,BTC,0.526095
1571841033,DEPOSIT,ETH,0.530934
1571840980,DEPOSIT,ETH,0.132519
1571840922,DEPOSIT,ETH,0.405705
1571840880,DEPOSIT,ETH,0.824621
1571840825,WITHDRAWAL,BTC,0.863791
1571840797,WITHDRAWAL,ETH,0.63707
1571840754,WITHDRAWAL,XRP,0.889533
1571840659,WITHDRAWAL,BTC,0.27829
1571840655,DEPOSIT,ETH,0.93363
1571840645,DEPOSIT,BTC,0.189298
1571840574,DEPOSIT,XRP,0.819015
1571840488,DEPOSIT,BTC,0.287854
1571840411,DEPOSIT,BTC,0.968077
1571840331,DEPOSIT,XRP,0.151624
1571840289,WITHDRAWAL,XRP,0.142567
1571840228,DEPOSIT,BTC,0.492211
1571840130,DEPOSIT,XRP,0.810661
1571840102,DEPOSIT,XRP,0.185122
1571840088,DEPOSIT,XRP,0.392936
1571839996,DEPOSIT,BTC,0.753058
1571839972,WITHDRAWAL,ETH,0.555979
1571839901,DEPOSIT,XRP,0.928856
1571839853,WITHDRAWAL,ETH,0.508997
1571839850,DEPOSIT,BTC,0.790411
1571839764,DEPOSIT,ETH,0.135454
1571839697,WITHDRAWAL,BTC,0.148195
1571839679,DEPOSIT,ETH,0.613256
1571839622,DEPOSIT,ETH,0.474793
1571839587,WITHDRAWAL,ETH,0.788159
1571839558,DEPOSIT,ETH,0.957
1571839480,WITHDRAWAL,XRP,0.367549
1571839472,DEPOSIT,BTC,0.172983
1571839399,WITHDRAWAL,ETH,0.014984
1571839350,WITHDRAWAL,ETH,0.534863
1571839349,WITHDRAWAL,XRP,0.490858
1571839324,DEPOSIT,XRP,0.881357
1571839282,WITHDRAWAL,XRP,0.3612
1571839230,WITHDRAWAL,BTC,0.769582
1571839165,DEPOSIT,BTC,0.423951
1571839080,DEPOSIT,BTC,0.758754
1571839064,DEPOSIT,BTC,0.737715
1571839031,DEPOSIT,XRP,0.332531
1571839022,DEPOSIT,BTC,0.295
1571839011,DEPOSIT,ETH,0.934401
1571838923,DEPOSIT,XRP,0.216968
1571838877,DEPOSIT,ETH,0.311485
1571838780,WITHDRAWAL,BTC,0.880399
1571838738,WITHDRAWAL,XRP,0.177418
1571838662,WITHDRAWAL,XRP,0.94714
1571838591,WITHDRAWAL,ETH,0.959196
1571838554,WITHDRAWAL,ETH,0.546511
1571838517,DEPOSIT,XRP,0.55879
1571838426,WITHDRAWAL,ETH,0.450771
1571838399,DEPOSIT,BTC,0.527842
1571838331,DEPOSIT,XRP,0.682446
1571838328,DEPOSIT,BTC,0.510157
1571838237,DEPOSIT,XRP,0.37929
1571838208,DEPOSIT,BTC,0.448846
1571838157,DEPOSIT,BTC,0.090383
1571838118,DEPOSIT,BTC,0.607372
1571838082,DEPOSIT,ETH,0.622165
1571838030,DEPOSIT,XRP,0.373496
1571838007,WITHDRAWAL,ETH,0.477353
1571837997,DEPOSIT,BTC,0.222739
1571837924,WITHDRAWAL,XRP,0.167505
1571837841,WITHDRAWAL,XRP,0.054411
1571837744,WITHDRAWAL,BTC,0.475196
1571837708,WITHDRAWAL,BTC,0.69941
1571837613,DEPOSIT,BTC,0.734085
1571837576,WITHDRAWAL,ETH,0.195236
1571837528,DEPOSIT,XRP,0.728618
1571837465,DEPOSIT,XRP,0.063514
1571837445,DEPOSIT,XRP,0.198147
1571837369,DEPOSIT,ETH,0.560243
1571837296,WITHDRAWAL,BTC,0.90842
1571837283,WITHDRAWAL,BTC,0.121033
1571837231,DEPOSIT,XRP,0.874777
1571837231,DEPOSIT,XRP,0.083254
1571837222,DEPOSIT,ETH,0.084622
1571837146,WITHDRAWAL,ETH,0.978382
1571837048,WITHDRAWAL,XRP,0.408744
1571836976,WITHDRAWAL,XRP,0.016831
1571836934,WITHDRAWAL,BTC,0.011902
1571836876,DEPOSIT,BTC,0.244218
1571836863,WITHDRAWAL,ETH,0.828341
1571836809,DEPOSIT,ETH,0.601348
1571836780,WITHDRAWAL,BTC,0.716952
1571836693,DEPOSIT,BTC,0.748195
1571836669,DEPOSIT,ETH,0.9126
1571836583,DEPOSIT,ETH,0.737407
1571836497,DEPOSIT,XRP,0.159546
1571836467,DEPOSIT,XRP,0.232026
1571836410,WITHDRAWAL,XRP,0.485889
1571836360,DEPOSIT,BTC,0.906187
1571836330,DEPOSIT,XRP,0.113222
1571836256,WITHDRAWAL,XRP,0.498291
1571836254,WITHDRAWAL,XRP,0.963328
1571836219,WITHDRAWAL,ETH,0.929271
1571836164,DEPOSIT,XRP,0.071949
1571836077,DEPOSIT,BTC,0.452873
1571835979,WITHDRAWAL,BTC,0.435249
1571835946,WITHDRAWAL,XRP,0.922345
1571835937,WITHDRAWAL,BTC,0.327528
1571835901,WITHDRAWAL,XRP,0.190273
1571835867,DEPOSIT,BTC,0.82475
1571835830,WITHDRAWAL,BTC,0.014047
1571835732,DEPOSIT,ETH,0.713894
1571835676,WITHDRAWAL,XRP,0.899972
1571835598,DEPOSIT,ETH,0.931286
1571835580,WITHDRAWAL,BTC,0.856685
1571835577,WITHDRAWAL,XRP,0.204045
1571835572,DEPOSIT,ETH,0.175191
1571835557,WITHDRAWAL,XRP,0.003048
1571835535,DEPOSIT,ETH,0.146485
1571835534,WITHDRAWAL,ETH,0.039299
1571835464,DEPOSIT,ETH,0.067225
1571835455,DEPOSIT,BTC,0.028015
1571835444,DEPOSIT,ETH,0.881501
1571835413,WITHDRAWAL,BTC,0.052551
1571835377,DEPOSIT,XRP,0.905782
1571835376,WITHDRAWAL,BTC,0.725059
1571835333,WITHDRAWAL,ETH,0.507288
1571835236,DEPOSIT,XRP,0.984997
1571835147,WITHDRAWAL,BTC,0.695411
1571835055,DEPOSIT,BTC,0.060723
1571834994,WITHDRAWAL,BTC,0.039331
1571834994,WITHDRAWAL,BTC,0.146909
1571834954,DEPOSIT,ETH,0.525486
1571834924,DEPOSIT,BTC,0.934838
1571834882,WITHDRAWAL,BTC,0.720204
1571834794,DEPOSIT,ETH,0.064706
1571834764,WITHDRAWAL,ETH,0.422669
1571834705,DEPOSIT,BTC,0.577634
1571834688,DEPOSIT,BTC,0.468963
1571834667,WITHDRAWAL,ETH,0.785226
1571834573,WITHDRAWAL,BTC,0.312546
1571834564,DEPOSIT,BTC,0.597549
1571834554,DEPOSIT,BTC,0.304275
1571834520,DEPOSIT,XRP,0.530799
1571834438,DEPOSIT,XRP,0.421103
1571834438,WITHDRAWAL,XRP,0.882702
1571834392,DEPOSIT,BTC,0.168323
1571834372,DEPOSIT,XRP,0.699001
1571834279,WITHDRAWAL,XRP,0.292335
1571834263,DEPOSIT,BTC,0.339509
1571834209,WITHDRAWAL,ETH,0.250884
1571834168,DEPOSIT,BTC,0.085049
